JourneyRef,DistanceMade,RecordedAt
2022-08-17-53379580,66094,2022-08-18 00:39:10
2022-08-17-53379580,66429,2022-08-18 00:39:25
2022-08-17-53379580,66769,2022-08-18 00:39:40
2022-08-17-53379580,67074,2022-08-18 00:39:56
2022-08-17-53379580,65321,2022-08-18 00:40:10
2022-08-17-53379580,65518,2022-08-18 00:40:25
2022-08-17-53379580,65841,2022-08-18 00:40:40
2022-08-17-53379580,66156,2022-08-18 00:40:55
2022-08-17-53379580,66431,2022-08-18 00:41:10
2022-08-17-53379580,66645,2022-08-18 00:41:20
2022-08-17-53379580,66645,2022-08-18 00:42:35
2022-08-17-53379580,66686,2022-08-18 00:43:16
2022-08-17-53379580,66857,2022-08-18 00:43:39
2022-08-17-53379580,66903,2022-08-18 00:43:46
2022-08-17-53379580,66968,2022-08-18 00:44:09
2022-08-17-53379580,67030,2022-08-18 00:44:24
2022-08-17-53379580,67217,2022-08-18 00:44:31
2022-08-17-53379580,67217,2022-08-18 00:44:52
2022-08-17-53379580,67217,2022-08-18 00:45:50
2022-08-17-53379580,67217,2022-08-18 00:46:46
2022-08-17-53379580,67292,2022-08-18 00:47:09
2022-08-17-53379580,67496,2022-08-18 00:47:21
2022-08-17-53379580,67496,2022-08-18 00:47:27
2022-08-17-53379580,67496,2022-08-18 00:48:25
2022-08-17-53379580,67546,2022-08-18 00:48:40
2022-08-17-53379580,67601,2022-08-18 00:48:48
2022-08-17-53379580,67771,2022-08-18 00:49:41
2022-08-17-53379580,67831,2022-08-18 00:49:47
2022-08-17-53379580,68014,2022-08-18 00:50:22
2022-08-17-53379580,68014,2022-08-18 00:51:00
2022-08-17-53379580,68014,2022-08-18 00:51:58
2022-08-17-53379580,68059,2022-08-18 00:52:26
2022-08-17-53379580,68114,2022-08-18 00:52:35
2022-08-17-53379580,68342,2022-08-18 00:52:53
2022-08-17-53379580,68342,2022-08-18 00:53:01
2022-08-17-53379580,68342,2022-08-18 00:54:03
2022-08-17-53379580,68392,2022-08-18 00:54:15
2022-08-17-53379580,68447,2022-08-18 00:55:09
2022-08-17-53379580,68637,2022-08-18 00:55:25
2022-08-17-53379580,68841,2022-08-18 00:55:39
2022-08-17-53379580,68841,2022-08-18 00:55:42
2022-08-17-53379580,68841,2022-08-18 00:56:19
2022-08-17-53379580,68901,2022-08-18 00:56:36
2022-08-17-53379580,69036,2022-08-18 00:56:54
2022-08-17-53379580,69081,2022-08-18 00:57:21
2022-08-17-53379580,69265,2022-08-18 00:57:39
2022-08-17-53379580,69335,2022-08-18 00:58:11
2022-08-17-53379580,69455,2022-08-18 00:58:21
2022-08-17-53379580,69570,2022-08-18 00:58:35
2022-08-17-53379580,69679,2022-08-18 00:58:50
2022-08-17-53379580,69679,2022-08-18 00:59:04
2022-08-17-53379580,69724,2022-08-18 00:59:15
2022-08-17-53379580,69829,2022-08-18 00:59:41
2022-08-17-53379580,69944,2022-08-18 00:59:51
2022-08-17-53379580,69994,2022-08-18 01:00:05
2022-08-17-53379580,69994,2022-08-18 01:00:49
2022-08-17-53379580,70174,2022-08-18 01:01:08
2022-08-17-53379580,70399,2022-08-18 01:01:25
2022-08-17-53379580,70399,2022-08-18 01:01:40
2022-08-17-53379580,70544,2022-08-18 01:01:55
2022-08-17-53379580,70699,2022-08-18 01:02:11
2022-08-17-53379580,70834,2022-08-18 01:02:20
2022-08-17-53379580,70994,2022-08-18 01:02:32
2022-08-17-55945816,200,2022-08-17 00:00:56
2022-08-17-55945816,485,2022-08-17 00:01:06
2022-08-17-55945816,485,2022-08-17 00:01:12
2022-08-17-55945816,735,2022-08-17 00:01:54
2022-08-17-55945816,1015,2022-08-17 00:02:10
2022-08-17-55945816,1140,2022-08-17 00:02:26
2022-08-17-55945816,1325,2022-08-17 00:02:40
2022-08-17-55945816,1575,2022-08-17 00:02:55
2022-08-17-55945816,1819,2022-08-17 00:03:07
2022-08-17-55945816,2244,2022-08-17 00:03:22
2022-08-17-55945816,2279,2022-08-17 00:03:39
2022-08-17-55945816,2454,2022-08-17 00:03:56
2022-08-17-55945816,2635,2022-08-17 00:04:10
2022-08-17-55945816,2680,2022-08-17 00:04:21
2022-08-17-55945816,2916,2022-08-17 00:04:41
2022-08-17-55945816,2916,2022-08-17 00:04:53
2022-08-17-55945816,3217,2022-08-17 00:05:09
2022-08-17-55945816,3262,2022-08-17 00:05:21
2022-08-17-55945816,3425,2022-08-17 00:05:40
2022-08-17-55945816,3587,2022-08-17 00:05:55
2022-08-17-55945816,3722,2022-08-17 00:06:06
2022-08-17-55945816,3928,2022-08-17 00:06:12
2022-08-17-55945816,4124,2022-08-17 00:06:43
2022-08-17-55945816,4124,2022-08-17 00:07:00
2022-08-17-55945816,4216,2022-08-17 00:07:25
2022-08-17-55945816,4381,2022-08-17 00:07:41
2022-08-17-55945816,4431,2022-08-17 00:07:57
2022-08-17-55945816,4491,2022-08-17 00:08:07
2022-08-17-55945816,4576,2022-08-17 00:08:26
2022-08-17-55945816,4788,2022-08-17 00:08:37
2022-08-17-55945816,4928,2022-08-17 00:08:56
2022-08-17-55945816,4948,2022-08-17 00:09:00
2022-08-17-55945816,5170,2022-08-17 00:09:37
2022-08-17-55945816,5360,2022-08-17 00:09:53
2022-08-17-55945816,5590,2022-08-17 00:10:07
2022-08-17-55945816,5825,2022-08-17 00:10:22
2022-08-17-55945816,5940,2022-08-17 00:10:33
2022-08-17-55945816,6040,2022-08-17 00:10:55
2022-08-17-55945816,6284,2022-08-17 00:11:11
2022-08-17-55945816,6434,2022-08-17 00:11:26
2022-08-17-55945816,6634,2022-08-17 00:11:40
2022-08-17-55945816,6754,2022-08-17 00:11:53
2022-08-17-55945816,6754,2022-08-17 00:12:13
2022-08-17-55945816,6759,2022-08-17 00:12:50
2022-08-17-55945816,6849,2022-08-17 00:13:05
2022-08-17-55945816,7079,2022-08-17 00:13:18
2022-08-17-55945816,7079,2022-08-17 00:14:16
2022-08-17-55945816,7239,2022-08-17 00:14:41
2022-08-17-55945816,7344,2022-08-17 00:14:53
2022-08-17-55945816,7519,2022-08-17 00:15:08
2022-08-17-55945816,7724,2022-08-17 00:15:25
2022-08-17-55945816,7724,2022-08-17 00:15:27
2022-08-17-55945816,7724,2022-08-17 00:16:24
2022-08-17-55945816,7774,2022-08-17 00:16:54
2022-08-17-55945816,7984,2022-08-17 00:17:09
2022-08-17-55945816,8039,2022-08-17 00:17:14
2022-08-17-55945816,8369,2022-08-17 00:17:39
2022-08-17-55945816,8689,2022-08-17 00:17:53
2022-08-17-55945816,8919,2022-08-17 00:18:04
2022-08-17-55945816,9628,2022-08-17 00:18:39
2022-08-17-55945816,9974,2022-08-17 00:18:53
2022-08-17-55945816,10309,2022-08-17 00:19:08
2022-08-17-55945816,10754,2022-08-17 00:19:24
2022-08-17-55945816,11159,2022-08-17 00:19:38
2022-08-17-55945816,11595,2022-08-17 00:19:54
2022-08-17-55945816,11994,2022-08-17 00:20:08
2022-08-17-55945816,12329,2022-08-17 00:20:23
2022-08-17-55945816,12469,2022-08-17 00:20:28
2022-08-17-55945816,12874,2022-08-17 00:20:48
2022-08-17-55945816,13829,2022-08-17 00:21:26
2022-08-17-55945816,14154,2022-08-17 00:21:37
2022-08-17-55945816,14694,2022-08-17 00:21:57
2022-08-17-55945816,14974,2022-08-17 00:22:07
2022-08-17-55945816,15384,2022-08-17 00:22:21
2022-08-17-55945816,15919,2022-08-17 00:22:41
2022-08-17-55945816,16200,2022-08-17 00:22:52
2022-08-17-55945816,16669,2022-08-17 00:23:11
2022-08-17-55945816,16958,2022-08-17 00:23:22
2022-08-17-55945816,17349,2022-08-17 00:23:36
2022-08-17-55945816,17793,2022-08-17 00:23:52
2022-08-17-55945816,18183,2022-08-17 00:24:06
2022-08-17-55945816,18734,2022-08-17 00:24:26
2022-08-17-55945816,19019,2022-08-17 00:24:36
2022-08-17-55945816,19521,2022-08-17 00:24:52
2022-08-17-55945816,20034,2022-08-17 00:25:11
2022-08-17-55945816,20469,2022-08-17 00:25:26
2022-08-17-55945816,20754,2022-08-17 00:25:36
2022-08-17-55945816,21184,2022-08-17 00:25:51
2022-08-17-55945816,21769,2022-08-17 00:26:11
2022-08-17-55945816,22199,2022-08-17 00:26:26
2022-08-17-55945816,22654,2022-08-17 00:26:42
2022-08-17-55945816,22909,2022-08-17 00:26:51
2022-08-17-55945816,23370,2022-08-17 00:27:07
2022-08-17-55945816,23839,2022-08-17 00:27:22
2022-08-17-55945816,24277,2022-08-17 00:27:36
2022-08-17-55945816,24729,2022-08-17 00:27:51
2022-08-17-55945816,25164,2022-08-17 00:28:06
2022-08-17-55945816,25769,2022-08-17 00:28:27
2022-08-17-55945816,26019,2022-08-17 00:28:36
2022-08-17-55945816,26468,2022-08-17 00:28:52
2022-08-17-55945816,27023,2022-08-17 00:29:12
2022-08-17-55945816,27409,2022-08-17 00:29:26
2022-08-17-55945816,27713,2022-08-17 00:29:37
2022-08-17-55945816,28234,2022-08-17 00:29:56
2022-08-17-55945816,28514,2022-08-17 00:30:06
2022-08-17-55945816,29069,2022-08-17 00:30:26
2022-08-17-55945816,29354,2022-08-17 00:30:36
2022-08-17-55945816,29918,2022-08-17 00:30:56
2022-08-17-55945816,30229,2022-08-17 00:31:07
2022-08-17-55945816,30654,2022-08-17 00:31:22
2022-08-17-55945816,31089,2022-08-17 00:31:37
2022-08-17-55945816,31344,2022-08-17 00:31:46
2022-08-17-55945816,32039,2022-08-17 00:32:11
2022-08-17-55945816,32479,2022-08-17 00:32:27
2022-08-17-55945816,32759,2022-08-17 00:32:37
2022-08-17-55945816,33173,2022-08-17 00:32:52
2022-08-17-55945816,33593,2022-08-17 00:33:08
2022-08-17-55945816,34009,2022-08-17 00:33:22
2022-08-17-55945816,34453,2022-08-17 00:33:38
2022-08-17-55945816,34869,2022-08-17 00:33:53
2022-08-17-55945816,35254,2022-08-17 00:34:07
2022-08-17-55945816,35669,2022-08-17 00:34:22
2022-08-17-55945816,36114,2022-08-17 00:34:38
2022-08-17-55945816,36558,2022-08-17 00:34:53
2022-08-17-55945816,37059,2022-08-17 00:35:12
2022-08-17-55945816,37359,2022-08-17 00:35:23
2022-08-17-55945816,37774,2022-08-17 00:35:37
2022-08-17-55945816,38194,2022-08-17 00:35:52
2022-08-17-55945816,38584,2022-08-17 00:36:07
2022-08-17-55945816,39004,2022-08-17 00:36:22
2022-08-17-55945816,39309,2022-08-17 00:36:33
2022-08-17-55945816,39838,2022-08-17 00:36:52
2022-08-17-55945816,40249,2022-08-17 00:37:07
2022-08-17-55945816,40664,2022-08-17 00:37:22
2022-08-17-55945816,40969,2022-08-17 00:37:33
2022-08-17-55945816,41499,2022-08-17 00:37:52
2022-08-17-55945816,42044,2022-08-17 00:38:12
2022-08-17-55945816,42319,2022-08-17 00:38:22
2022-08-17-55945816,42819,2022-08-17 00:38:39
2022-08-17-55945816,43154,2022-08-17 00:38:52
2022-08-17-55945816,43599,2022-08-17 00:39:08
2022-08-17-55945816,44019,2022-08-17 00:39:23
2022-08-17-55945816,44409,2022-08-17 00:39:37
2022-08-17-55945816,44849,2022-08-17 00:39:53
2022-08-17-55945816,45268,2022-08-17 00:40:08
2022-08-17-55945816,45683,2022-08-17 00:40:23
2022-08-17-55945816,46098,2022-08-17 00:40:38
2022-08-17-55945816,46513,2022-08-17 00:40:53
2022-08-17-55945816,47064,2022-08-17 00:41:12
2022-08-17-55945816,47314,2022-08-17 00:41:22
2022-08-17-55945816,47733,2022-08-17 00:41:37
2022-08-17-55945816,48149,2022-08-17 00:41:52
2022-08-17-55945816,48559,2022-08-17 00:42:07
2022-08-17-55945816,49003,2022-08-17 00:42:23
2022-08-17-55945816,49419,2022-08-17 00:42:38
2022-08-17-55945816,49834,2022-08-17 00:42:53
2022-08-17-55945816,50224,2022-08-17 00:43:07
2022-08-17-55945816,50639,2022-08-17 00:43:22
2022-08-17-55945816,51084,2022-08-17 00:43:37
2022-08-17-55945816,51499,2022-08-17 00:43:53
2022-08-17-55945816,51884,2022-08-17 00:44:07
2022-08-17-55945816,52317,2022-08-17 00:44:23
2022-08-17-55945816,52726,2022-08-17 00:44:38
2022-08-17-55945816,53089,2022-08-17 00:44:52
2022-08-17-55945816,53504,2022-08-17 00:45:08
2022-08-17-55945816,53924,2022-08-17 00:45:22
2022-08-17-55945816,54339,2022-08-17 00:45:37
2022-08-17-55945816,54808,2022-08-17 00:45:54
2022-08-17-55945816,55194,2022-08-17 00:46:08
2022-08-17-55945816,55569,2022-08-17 00:46:22
2022-08-17-55945816,55974,2022-08-17 00:46:37
2022-08-17-55945816,56379,2022-08-17 00:46:52
2022-08-17-55945816,56703,2022-08-17 00:47:07
2022-08-17-55945816,57094,2022-08-17 00:47:22
2022-08-17-55945816,57499,2022-08-17 00:47:37
2022-08-17-55945816,57868,2022-08-17 00:47:53
2022-08-17-55945816,58254,2022-08-17 00:48:07
2022-08-17-55945816,58664,2022-08-17 00:48:22
2022-08-17-55945816,59106,2022-08-17 00:48:38
2022-08-17-55945816,59489,2022-08-17 00:48:52
2022-08-17-55945816,59919,2022-08-17 00:49:08
2022-08-17-55945816,60254,2022-08-17 00:49:22
2022-08-17-55945816,60670,2022-08-17 00:49:38
2022-08-17-55945816,61019,2022-08-17 00:49:52
2022-08-17-55945816,61419,2022-08-17 00:50:07
2022-08-17-55945816,65321,2022-08-17 00:50:23
2022-08-17-55945816,65813,2022-08-17 00:50:37
2022-08-17-55945816,66158,2022-08-17 00:50:52
2022-08-17-55945816,66645,2022-08-17 00:51:08
2022-08-17-55945816,66645,2022-08-17 00:51:15
2022-08-17-55945816,66645,2022-08-17 00:51:38
2022-08-17-55945816,66700,2022-08-17 00:51:54
2022-08-17-55945816,66805,2022-08-17 00:52:08
2022-08-17-55945816,66963,2022-08-17 00:52:23
2022-08-17-55945816,67020,2022-08-17 00:52:37
2022-08-17-55945816,67217,2022-08-17 00:52:55
2022-08-17-55945816,67217,2022-08-17 00:53:01
2022-08-17-55945816,67217,2022-08-17 00:53:21
2022-08-17-55945816,67496,2022-08-17 00:53:37
2022-08-17-55945816,67496,2022-08-17 00:53:49
2022-08-17-55945816,67529,2022-08-17 00:54:51
2022-08-17-55945816,67709,2022-08-17 00:55:09
2022-08-17-55945816,68014,2022-08-17 00:55:22
2022-08-17-55945816,68014,2022-08-17 00:56:21
2022-08-17-55945816,68014,2022-08-17 00:57:06
2022-08-17-55945816,68044,2022-08-17 00:57:16
2022-08-17-55945816,68094,2022-08-17 00:57:28
2022-08-17-55945816,68184,2022-08-17 00:57:54
2022-08-17-55945816,68342,2022-08-17 00:58:05
2022-08-17-55945816,68342,2022-08-17 00:58:13
2022-08-17-55945816,68392,2022-08-17 00:58:37
2022-08-17-55945816,68547,2022-08-17 00:58:54
2022-08-17-55945816,68657,2022-08-17 00:59:10
2022-08-17-55945816,68707,2022-08-17 00:59:15
2022-08-17-55945816,68752,2022-08-17 00:59:26
2022-08-17-55945816,68752,2022-08-17 01:00:07
2022-08-17-55945816,68841,2022-08-17 01:00:17
2022-08-17-55945816,68841,2022-08-17 01:01:01
2022-08-17-55945816,68977,2022-08-17 01:01:24
2022-08-17-55945816,69016,2022-08-17 01:02:02
2022-08-17-55945816,69016,2022-08-17 01:02:23
2022-08-17-55945816,69111,2022-08-17 01:02:36
2022-08-17-55945816,69265,2022-08-17 01:02:54
2022-08-17-55945816,69265,2022-08-17 01:03:09
2022-08-17-55945816,69265,2022-08-17 01:04:07
2022-08-17-55945816,69265,2022-08-17 01:04:35
2022-08-17-55945816,69365,2022-08-17 01:04:51
2022-08-17-55945816,69470,2022-08-17 01:05:05
2022-08-17-55945816,69679,2022-08-17 01:05:22
2022-08-17-55945816,69679,2022-08-17 01:05:34
2022-08-17-55945816,69844,2022-08-17 01:06:26
2022-08-17-55945816,69909,2022-08-17 01:06:35
2022-08-17-55945816,69909,2022-08-17 01:07:30
2022-08-17-55945816,70174,2022-08-17 01:07:55
2022-08-17-55945816,70399,2022-08-17 01:08:00
2022-08-17-55945816,70439,2022-08-17 01:08:27
2022-08-17-55945816,70567,2022-08-17 01:08:38
2022-08-17-55945816,70659,2022-08-17 01:08:52
2022-08-17-55945816,70840,2022-08-17 01:09:08
2022-08-17-55945816,70959,2022-08-17 01:09:24
2022-08-17-55945816,71214,2022-08-17 01:10:04
2022-08-17-55945816,71259,2022-08-17 01:10:23
2022-08-17-55945816,71259,2022-08-17 01:10:41
2022-08-17-55945816,71259,2022-08-17 01:13:53
2022-08-17-55945816,69835,2022-08-17 01:14:08
2022-08-17-55945816,69970,2022-08-17 01:14:24
2022-08-17-55945816,70665,2022-08-17 01:14:38
2022-08-17-55945817,485,2022-08-17 00:30:53
2022-08-17-55945817,525,2022-08-17 00:31:09
2022-08-17-55945817,830,2022-08-17 00:32:06
2022-08-17-55945817,1645,2022-08-17 00:33:37
2022-08-17-55945817,1965,2022-08-17 00:33:54
2022-08-17-55945817,2244,2022-08-17 00:33:59
2022-08-17-55945817,2244,2022-08-17 00:34:17
2022-08-17-55945817,2635,2022-08-17 00:34:44
2022-08-17-55945817,2705,2022-08-17 00:35:07
2022-08-17-55945817,2916,2022-08-17 00:35:12
2022-08-17-55945817,3217,2022-08-17 00:35:51
2022-08-17-55945817,3217,2022-08-17 00:36:08
2022-08-17-55945817,3452,2022-08-17 00:36:35
2022-08-17-55945817,3928,2022-08-17 00:37:03
2022-08-17-55945817,4124,2022-08-17 00:37:34
2022-08-17-55945817,4124,2022-08-17 00:38:19
2022-08-17-55945817,4439,2022-08-17 00:38:42
2022-08-17-55945817,4788,2022-08-17 00:39:20
2022-08-17-55945817,4788,2022-08-17 00:39:31
2022-08-17-55945817,5170,2022-08-17 00:40:38
2022-08-17-55945817,5415,2022-08-17 00:40:55
2022-08-17-55945817,5735,2022-08-17 00:41:14
2022-08-17-55945817,6015,2022-08-17 00:41:41
2022-08-17-55945817,6095,2022-08-17 00:42:21
2022-08-17-55945817,6284,2022-08-17 00:42:35
2022-08-17-55945817,6404,2022-08-17 00:43:16
2022-08-17-55945817,6719,2022-08-17 00:43:41
2022-08-17-55945817,7079,2022-08-17 00:44:50
2022-08-17-55945817,7089,2022-08-17 00:45:30
2022-08-17-55945817,7304,2022-08-17 00:46:24
2022-08-17-55945817,7439,2022-08-17 00:46:38
2022-08-17-55945817,7724,2022-08-17 00:47:18
2022-08-17-55945817,7724,2022-08-17 00:48:38
2022-08-17-55945817,7724,2022-08-17 00:49:18
2022-08-17-55945817,8019,2022-08-17 00:49:47
2022-08-17-55945817,8379,2022-08-17 00:50:11
2022-08-17-55945817,8704,2022-08-17 00:50:26
2022-08-17-55945817,9039,2022-08-17 00:50:43
2022-08-17-55945817,9349,2022-08-17 00:51:00
2022-08-17-55945817,9704,2022-08-17 00:51:17
2022-08-17-55945817,10019,2022-08-17 00:51:31
2022-08-17-55945817,10664,2022-08-17 00:51:57
2022-08-17-55945817,10984,2022-08-17 00:52:09
2022-08-17-55945817,11304,2022-08-17 00:52:21
2022-08-17-55945817,11634,2022-08-17 00:52:34
2022-08-17-55945817,11964,2022-08-17 00:52:47
2022-08-17-55945817,12629,2022-08-17 00:53:13
2022-08-17-55945817,12944,2022-08-17 00:53:26
2022-08-17-55945817,13874,2022-08-17 00:54:04
2022-08-17-55945817,14204,2022-08-17 00:54:16
2022-08-17-55945817,14844,2022-08-17 00:54:38
2022-08-17-55945817,15174,2022-08-17 00:54:50
2022-08-17-55945817,15509,2022-08-17 00:55:02
2022-08-17-55945817,16164,2022-08-17 00:55:26
2022-08-17-55945817,16499,2022-08-17 00:55:39
2022-08-17-55945817,16824,2022-08-17 00:55:52
2022-08-17-55945817,17159,2022-08-17 00:56:06
2022-08-17-55945817,17464,2022-08-17 00:56:18
2022-08-17-55945817,18109,2022-08-17 00:56:41
2022-08-17-55945817,18444,2022-08-17 00:56:53
2022-08-17-55945817,18774,2022-08-17 00:57:05
2022-08-17-55945817,19109,2022-08-17 00:57:17
2022-08-17-55945817,19758,2022-08-17 00:57:41
2022-08-17-55945817,20069,2022-08-17 00:57:55
2022-08-17-55945817,20399,2022-08-17 00:58:10
2022-08-17-55945817,20754,2022-08-17 00:58:23
2022-08-17-55945817,21039,2022-08-17 00:58:35
2022-08-17-55945817,21349,2022-08-17 00:58:47
2022-08-17-55945817,21659,2022-08-17 00:58:59
2022-08-17-55945817,22314,2022-08-17 00:59:25
2022-08-17-55945817,22644,2022-08-17 00:59:38
2022-08-17-55945817,22974,2022-08-17 00:59:52
2022-08-17-55945817,23294,2022-08-17 01:00:05
2022-08-17-55945817,23645,2022-08-17 01:00:17
2022-08-17-55945817,24249,2022-08-17 01:00:40
2022-08-17-55945817,24587,2022-08-17 01:00:51
2022-08-17-55945817,24884,2022-08-17 01:01:02
2022-08-17-55945817,25554,2022-08-17 01:01:24
2022-08-17-55945817,25884,2022-08-17 01:01:36
2022-08-17-55945817,26214,2022-08-17 01:01:48
2022-08-17-55945817,26839,2022-08-17 01:02:10
2022-08-17-55945817,27149,2022-08-17 01:02:21
2022-08-17-55945817,27476,2022-08-17 01:02:33
2022-08-17-55945817,27814,2022-08-17 01:02:45
2022-08-17-55945817,28460,2022-08-17 01:03:09
2022-08-17-55945817,28784,2022-08-17 01:03:21
2022-08-17-55945817,29099,2022-08-17 01:03:33
2022-08-17-55945817,29434,2022-08-17 01:03:46
2022-08-17-55945817,30054,2022-08-17 01:04:09
2022-08-17-55945817,30364,2022-08-17 01:04:20
2022-08-17-55945817,30674,2022-08-17 01:04:31
2022-08-17-55945817,31314,2022-08-17 01:04:53
2022-08-17-55945817,31634,2022-08-17 01:05:04
2022-08-17-55945817,32289,2022-08-17 01:05:26
2022-08-17-55945817,32619,2022-08-17 01:05:37
2022-08-17-55945817,32934,2022-08-17 01:05:48
2022-08-17-55945817,33579,2022-08-17 01:06:11
2022-08-17-55945817,33909,2022-08-17 01:06:23
2022-08-17-55945817,34239,2022-08-17 01:06:35
2022-08-17-55945817,34574,2022-08-17 01:06:47
2022-08-17-55945817,35239,2022-08-17 01:07:11
2022-08-17-55945817,35574,2022-08-17 01:07:23
2022-08-17-55945817,35884,2022-08-17 01:07:34
2022-08-17-55945817,36504,2022-08-17 01:07:56
2022-08-17-55945817,36839,2022-08-17 01:08:08
2022-08-17-55945817,37174,2022-08-17 01:08:20
2022-08-17-55945817,37504,2022-08-17 01:08:32
2022-08-17-55945817,38159,2022-08-17 01:08:56
2022-08-17-55945817,38484,2022-08-17 01:09:08
2022-08-17-55945817,38789,2022-08-17 01:09:19
2022-08-17-55945817,39124,2022-08-17 01:09:31
2022-08-17-55945817,39789,2022-08-17 01:09:55
2022-08-17-55945817,40119,2022-08-17 01:10:07
2022-08-17-55945817,40454,2022-08-17 01:10:19
2022-08-17-55945817,41074,2022-08-17 01:10:41
2022-08-17-55945817,41384,2022-08-17 01:10:52
2022-08-17-55945817,41719,2022-08-17 01:11:04
2022-08-17-55945817,42354,2022-08-17 01:11:27
2022-08-17-55945817,42659,2022-08-17 01:11:38
2022-08-17-55945817,42989,2022-08-17 01:11:50
2022-08-17-55945817,43294,2022-08-17 01:12:01
2022-08-17-55945817,43934,2022-08-17 01:12:24
2022-08-17-55945817,44259,2022-08-17 01:12:36
2022-08-17-55945817,44584,2022-08-17 01:12:48
2022-08-17-55945817,44919,2022-08-17 01:13:00
2022-08-17-55945817,45564,2022-08-17 01:13:24
2022-08-17-55945817,45887,2022-08-17 01:13:36
2022-08-17-55945817,46224,2022-08-17 01:13:48
2022-08-17-55945817,46884,2022-08-17 01:14:12
2022-08-17-55945817,47219,2022-08-17 01:14:24
2022-08-17-55945817,47554,2022-08-17 01:14:36
2022-08-17-55945817,47884,2022-08-17 01:14:48
2022-08-17-55945817,48214,2022-08-17 01:15:00
2022-08-17-55945817,48879,2022-08-17 01:15:24
2022-08-17-55945817,49214,2022-08-17 01:15:36
2022-08-17-55945817,49544,2022-08-17 01:15:48
